#RunNum   EventNum    x(mm)    y(mm)    z(mm)
2384 77879 -0.63364 -20.7561 -1.36943
2384 77951 -0.579729 -20.7649 -1.43254
2384 77965 -0.450284 -20.6219 -1.44119
2384 77970 -0.430319 -20.7434 -1.42151
2384 78042 -0.0844217 -20.4894 -1.53996
2384 78073 -0.611077 -20.184 -1.78831
2384 78113 0.836914 -20.813 -1.3675
2384 78143 -0.18906 -20.9331 -1.50054
2384 78201 -0.349941 -20.8221 -1.46524
2384 78226 0.109092 -20.6387 -1.37515
2384 78250 -0.0850801 -20.8683 -1.49776
2384 78298 -0.446554 -20.604 -1.52901
2384 78380 0.199043 -20.7778 -1.34359
2384 78386 -0.38547 -20.1963 -1.47605
2384 78428 -0.0755483 -20.5386 -1.57166
2384 78494 -0.0488043 -20.5109 -1.28887
2384 78660 -0.0531619 -20.3182 -1.50495
2384 78673 -0.404887 -20.641 -1.33456
2384 78723 0.105769 -20.5652 -1.65279
2384 78724 -0.296804 -21.0422 -1.20655
2384 78742 0.446692 -20.3767 -1.40504
2384 78840 -0.216125 -20.8898 -1.3829
2384 78854 0.193905 -20.1195 -1.49536
2384 78895 -0.368797 -20.5887 -1.56265
2384 78900 -0.659367 -21.468 -1.70489
2384 78904 0.414327 -20.6975 -1.41488
2384 78970 0.440486 -20.4561 -1.46761
2384 79062 -0.240299 -21.6008 -1.56986
2384 79092 0.0169184 -20.0054 -1.50471
2384 79143 -0.567975 -20.3954 -1.68665
2384 79169 -0.312509 -21.2073 -1.63863
2384 79170 0.177564 -20.9835 -1.50872
2384 79172 -0.627632 -20.8123 -1.44698
2384 79245 0.352009 -20.6111 -1.53775
2384 79246 0.0736656 -20.0946 -1.48318
2384 79253 -0.442218 -21.3798 -1.35735
2384 79315 -0.162974 -20.4825 -1.40333
2384 79334 -0.230788 -20.7884 -1.4234
2384 79580 0.0712998 -20.348 -1.46769
2384 79619 -0.694684 -20.8135 -1.45698
2384 79693 -0.32498 -20.3124 -1.45645
2384 79703 0.0357001 -20.5441 -1.43101
2384 79750 -0.142553 -21.1215 -1.24647
2384 79823 0.30024 -20.486 -1.43695
2384 79840 -0.314364 -20.4913 -1.55392
2384 79894 -0.28271 -20.1554 -1.43555
2384 79954 -0.337678 -20.0684 -1.45082
2384 79959 -0.495807 -20.9064 -1.52283
2384 79964 -0.0459211 -20.3404 -1.63266
2384 79974 -0.183219 -21.0215 -1.44047
2384 80009 -0.299113 -20.5948 -1.53677
2384 80027 0.0834823 -20.8046 -1.57311
2384 80060 0.258936 -20.7221 -1.58176
2384 80064 -0.275951 -20.8151 -1.47923
2384 80103 0.330197 -20.436 -1.61685
2384 80179 -0.0502363 -20.6562 -1.48705
2384 80234 -0.235864 -21.2547 -1.46106
2384 80308 -0.225017 -20.5126 -1.53942
2384 80371 0.0877241 -19.9513 -1.45827
2384 80387 -0.482486 -20.6341 -1.56206
2384 80525 0.0224761 -20.9465 -1.49282
2384 80539 -0.213876 -20.8628 -1.47106
2384 80570 -0.0966113 -21.0266 -1.36434
2384 80599 -0.428814 -20.6164 -1.50652
2384 80645 -0.192182 -20.7597 -1.5097
2384 80783 0.258719 -20.6703 -1.46422
2384 80855 -0.622728 -20.7522 -1.49321
2384 80974 0.401867 -20.6412 -1.57627
2384 81134 -0.0345558 -20.4256 -1.63138
2384 81162 -0.13526 -20.8585 -1.48883
2384 81179 -0.380836 -20.1095 -1.45957
2384 81210 -0.0362368 -20.0672 -1.49381
2384 81243 -0.172341 -19.9555 -1.45371
2384 81283 -0.371566 -20.4604 -1.4896
2384 81287 0.48807 -21.282 -1.45117
2384 81296 -1.29102 -20.3737 -1.48972
2384 81302 -0.608812 -20.9278 -1.52622
2384 81354 0.347463 -20.5159 -1.34821
2384 81487 0.0637197 -20.1946 -1.56321
2384 81663 0.405432 -20.9034 -1.45955
2384 81681 -0.451729 -21.1792 -1.44766
2384 81725 -0.210964 -21.1506 -1.42777
2384 81776 0.00412775 -20.4335 -1.54283
2384 81789 0.203591 -19.6759 -1.51568
2384 81830 -0.00699514 -20.0102 -1.49918
2384 81836 0.233589 -20.7242 -1.49406
2384 81852 0.103965 -20.5051 -1.38787
2384 81912 -0.332472 -20.0408 -1.51146
2384 81937 -0.4941 -20.5442 -1.41234
2384 82025 -0.469592 -19.772 -1.63276
2384 82045 -0.0920376 -20.523 -1.5656
2384 82099 0.451555 -20.821 -1.57203
2384 82127 0.051628 -20.6783 -1.44671
2384 82144 -0.202622 -20.0152 -1.51063
2384 82154 -0.298312 -20.3317 -1.53429
2384 82206 0.0121283 -20.3875 -1.36744
2384 82224 -0.527723 -20.745 -1.47875
2384 82235 0.00186056 -20.8989 -1.362
2384 82260 -0.3651 -20.676 -1.67168
2384 82268 -0.392845 -20.7596 -1.51093
2384 82294 -0.164724 -19.8215 -1.48207
2384 82335 -0.101101 -20.4788 -1.53212
2384 82359 -0.20361 -20.3594 -1.43981
2384 82379 -0.540359 -20.1572 -1.4904
2384 82446 0.00869062 -20.6945 -1.43262
2384 82454 -0.78546 -21.0109 -1.48949
2384 82502 0.364014 -20.0924 -1.4087
2384 82526 -0.221666 -20.9997 -1.58742
2384 82584 -0.575909 -20.2707 -1.61249
2384 82605 -0.860056 -20.6458 -1.56545
2384 82722 -0.503195 -20.3314 -1.33226
2384 82761 -0.388518 -20.4789 -1.56796
2384 82776 -0.0562353 -20.7453 -1.39943
2384 82779 -0.138805 -20.4619 -1.52094
2384 82808 -0.0170912 -20.3822 -1.42225
2384 82810 -0.0739827 -20.7906 -1.21814
2384 82860 -0.281374 -20.5027 -1.42666
2384 82950 0.494307 -18.9679 -1.51525
2384 82971 -0.202682 -20.2415 -1.73452
2384 83121 -0.640064 -20.8108 -1.4158
2384 83147 -0.558029 -20.4908 -1.50856
2384 83150 -0.0964963 -21.1489 -1.60686
2384 83178 -0.478216 -21.0504 -1.4496
2384 83219 -0.174315 -20.632 -1.32825
2384 83227 -0.0323193 -20.5419 -1.31759
2384 83271 0.50041 -20.6663 -1.4993
2384 83276 -0.739752 -20.7421 -1.41314
2384 83290 -0.723217 -20.1355 -1.64346
2384 83333 0.248567 -20.7027 -1.32854
2384 83365 0.153598 -20.2626 -1.53935
2384 83415 -0.469733 -20.6881 -1.70054
2384 83427 -0.276055 -20.6838 -1.5933
2384 83473 -0.154918 -20.5523 -1.44387
2384 83483 0.0735145 -20.7188 -1.5733
2384 83534 -0.259399 -20.307 -1.38773
2384 83538 -0.0819589 -20.7496 -1.4032
2384 83565 -0.567163 -20.6434 -1.39754
2384 83654 -0.71556 -20.4712 -1.56022
2384 83675 -0.103548 -20.6204 -1.46721
2384 83680 -0.324299 -20.6213 -1.42175
2384 83699 0.237504 -20.7373 -1.3853
2384 83733 -0.456896 -20.5995 -1.42693
2384 83763 -0.146507 -20.0181 -1.08207
2384 83782 0.346942 -20.6792 -1.52454
2384 83807 -0.180622 -20.6385 -1.49447
2384 83817 -0.487464 -21.3442 -1.62983
2384 83855 0.067791 -20.5412 -1.60617
2384 83870 -0.100222 -20.7073 -1.61054
2384 83893 -0.346444 -20.6868 -1.46045
2384 83900 -0.189947 -20.9931 -1.44653
2384 83915 -0.279539 -20.9334 -1.34663
2384 83957 -0.256219 -20.6166 -1.58705
2384 83983 -0.178205 -20.6379 -1.44617
2384 84147 0.548811 -20.5629 -1.44528
2384 84157 -0.288395 -20.9207 -1.62885
2384 84199 -0.424802 -20.3364 -1.47401
2384 84202 -0.385593 -20.3605 -1.58758
2384 84226 0.0370948 -20.37 -1.5319
2384 84245 -0.362415 -20.2213 -1.52839
2384 84255 -0.299065 -20.713 -1.52475
2384 84287 -0.193213 -20.7138 -1.57032
2384 84291 -0.553859 -20.8759 -1.5568
2384 84326 -0.751501 -20.6357 -1.39338
2384 84333 0.263877 -20.1288 -1.31185
2384 84340 -0.002852 -20.5897 -1.48175
2384 84433 -0.146657 -20.853 -1.47784
2384 84597 -0.384625 -20.8058 -1.26086
2384 84692 -0.323539 -20.6198 -1.50009
2384 84701 0.145356 -20.6422 -1.58159
2384 84702 -0.274812 -21.4337 -1.5231
2384 84738 -0.290423 -20.8858 -1.53552
2384 84754 -0.351378 -20.9868 -1.60265
2384 84791 0.653738 -20.2405 -1.59463
2384 84795 -0.223268 -20.1809 -1.48468
2384 84824 0.205046 -20.4136 -1.4751
2384 84829 -0.554779 -19.6664 -1.36197
2384 84935 0.260188 -20.4509 -1.49515
2384 84945 -0.168899 -20.8179 -1.64017
2384 84972 -0.372646 -20.3569 -1.48116
2384 85024 -0.0991007 -20.2781 -1.42169
2384 85094 0.523652 -20.624 -1.67858
2384 85102 -0.546194 -21.1012 -1.66456
2384 85129 -0.0937227 -20.8854 -1.42692
2384 85149 0.0759524 -20.7404 -1.48371
2384 85167 -0.205231 -20.2686 -1.46985
2384 85185 0.480713 -21.0818 -1.4955
2384 85220 -0.156175 -20.5465 -1.60068
2384 85235 -0.0169945 -20.8552 -1.6404
2384 85332 -0.383464 -20.9705 -1.44806
2384 85333 -0.109611 -21.0121 -1.51862
2384 85403 -0.314811 -20.2028 -1.82369
2384 85514 -0.77035 -20.2536 -1.62819
2384 85585 0.31325 -20.6478 -1.55532
2384 85633 0.0788014 -21.0898 -1.42878
2384 85657 -0.909105 -20.2178 -1.55758
2384 85671 -0.0771248 -20.1637 -1.53869
2384 85732 0.359824 -20.5714 -1.61154
2384 85767 0.00484582 -20.3766 -1.40435
2384 85772 -0.0131773 -20.9597 -1.36497
2384 85929 -0.450436 -21.1053 -1.5601
2384 86001 -0.0466786 -20.7254 -1.37022
2384 86018 0.492973 -20.3895 -1.57098
2384 86026 -0.526164 -20.3962 -1.35064
2384 86079 -0.338352 -20.3786 -1.46963
2384 86188 -0.091316 -20.7362 -1.42344
2384 86276 -0.0946465 -20.3771 -1.60959
2384 86322 -0.0461028 -20.8412 -1.54971
2384 86324 -0.756235 -21.1722 -1.85375
2384 86359 -0.598693 -20.5642 -1.37529
2384 86392 -0.181695 -20.8611 -1.45948
2384 86530 -0.154019 -20.8166 -1.44658
2384 86540 -0.581676 -20.4571 -1.53181
2384 86553 -0.972691 -20.7766 -1.58869
2384 86609 0.187804 -20.88 -1.51603
2384 86763 -0.4214 -20.2817 -1.53706
2384 86865 -0.100609 -20.5552 -1.42736
2384 87029 -0.0975382 -20.6755 -1.50096
2384 87044 0.0604918 -20.5362 -1.46945
2384 87050 -0.0352286 -20.5366 -1.4697
2384 87103 0.188728 -21.293 -1.63173
2384 87141 -0.281203 -20.3451 -1.56382
2384 87233 0.0160334 -20.3585 -1.52738
2384 87270 0.119003 -20.3441 -1.50117
2384 87370 -0.214574 -20.6186 -1.4469
2384 87388 0.588496 -20.2488 -1.55325
2384 87472 0.045453 -20.5796 -1.6257
2384 87630 0.157927 -20.4304 -1.37756
2384 87633 -0.14971 -20.6865 -1.47734
2384 87636 -0.0968952 -21.0408 -1.5948
2384 87654 0.0180724 -20.9959 -1.54862
2384 87656 -0.33827 -20.6192 -1.30214
2384 87746 0.0713877 -20.5711 -1.50308
2384 87891 -0.0476941 -20.6099 -1.48509
2384 87920 -0.270458 -20.4743 -1.4602
2384 87931 -0.441069 -19.8443 -1.47234
2384 87941 -0.347179 -20.2094 -1.50009
2384 87969 0.27135 -20.0999 -1.53018
2384 87971 -0.432016 -20.2502 -1.47288
2384 88017 -0.660949 -21.4402 -1.57705
2384 88028 -0.445153 -20.4649 -1.32974
2384 88036 0.109189 -21.0348 -1.23604
2384 88057 -0.697118 -20.0943 -1.38929
2384 88097 -0.639855 -21.2821 -1.44301
2384 88098 0.237768 -20.5928 -1.47417
2384 88110 -0.168871 -20.1932 -1.51972
2384 88211 0.0511465 -19.6509 -1.53505
2384 88218 0.150475 -20.8552 -1.37238
2384 88393 0.272868 -20.1368 -1.34769
2384 88408 -0.179338 -20.3782 -1.57836
2384 88489 -0.533897 -20.4154 -1.57531
2384 88510 -0.27024 -20.6663 -1.56092
2384 88626 -0.0597944 -20.1583 -1.47735
2384 88657 -0.839682 -20.452 -1.39259
2384 88662 -0.0391259 -20.7418 -1.59064
2384 88705 -0.201073 -20.0316 -1.40796
2384 88756 0.0236387 -20.5115 -1.51632
2384 88761 0.071474 -20.52 -1.37383
2384 88878 -0.563878 -20.6 -1.46918
2384 88895 -0.656238 -20.8 -1.4511
2384 88897 -0.0778502 -20.5053 -1.5677
2384 88900 0.22089 -20.6926 -1.66868
2384 88954 0.216446 -20.279 -1.52777
2384 89012 -0.286509 -20.7454 -1.63309
2384 89023 0.22152 -20.5132 -1.3989
2384 89062 0.193884 -20.5292 -1.54684
2384 89145 -0.120036 -20.4502 -1.37789
2384 89222 -0.313876 -20.3716 -1.71598
2384 89297 -0.249679 -20.4994 -1.33796
2384 89306 -0.0413144 -20.4984 -1.54335
2384 89311 -0.455308 -21.0669 -1.40425
2384 89338 -0.324709 -20.4733 -1.32908
2384 89359 -0.550369 -20.5874 -1.15698
2384 89360 -0.0465712 -21.0705 -1.42532
2384 89480 -0.166411 -20.6686 -1.39677
2384 89534 -0.0163066 -20.6301 -1.52216
2384 89551 -0.291773 -20.5152 -1.44846
2384 89555 -0.0677285 -20.9733 -1.44511
2384 89583 0.136512 -20.3888 -1.53359
2384 89606 -0.0925694 -21.0194 -1.64503
2384 89623 -0.612812 -20.7013 -1.49674
2384 89661 -0.972196 -20.9259 -1.5
2384 89669 -0.536642 -20.4437 -1.48496
2384 89693 -0.248959 -20.6392 -1.65355
2384 89731 0.303108 -20.3084 -1.42492
2384 89747 -0.338004 -21.1461 -1.54349
2384 89811 -0.40025 -20.3151 -1.47665
2384 89871 -0.352121 -20.2094 -1.42766
2384 89951 0.473748 -20.7216 -1.5277
2384 90030 -0.74513 -21.2112 -1.61404
2384 90077 -0.20854 -20.3763 -1.57715
2384 90140 -0.243311 -20.0954 -1.41783
2384 90182 0.529109 -19.7125 -1.66838
2384 90188 0.10526 -20.9968 -1.53045
2384 90190 0.128542 -21.0855 -1.66573
2384 90233 -0.207156 -19.6147 -1.46439
2384 90249 -0.0635009 -20.7304 -1.51082
2384 90337 0.304835 -20.2959 -1.52329
2384 90354 -0.0384122 -20.8929 -1.42774
2384 90356 -0.817139 -20.867 -1.54999
2384 90449 -0.157829 -20.8119 -1.51731
2384 90464 -0.762881 -20.3122 -1.52031
2384 90539 -0.0845077 -20.0662 -1.56815
2384 90551 -0.293395 -20.9999 -1.38651
2384 90552 -0.0407319 -20.4489 -1.67546
2384 90554 0.117137 -20.4988 -1.43223
2384 90589 0.475127 -20.6384 -1.70963
2384 90627 -0.575716 -20.704 -1.47831
2384 90646 -0.463403 -21.5885 -1.4786
2384 90672 -0.325352 -20.295 -1.52208
2384 90704 -0.221827 -20.7312 -1.52591
2384 90718 -0.456595 -20.5 -1.35047
2384 90789 -0.356264 -20.6229 -1.44102
2384 90893 0.223059 -20.0953 -1.51516
2384 91067 0.224664 -20.3265 -1.2316
2384 91092 0.336224 -20.8126 -1.55844
2384 91161 -0.600686 -19.918 -1.45596
2384 91163 -0.0250602 -20.8366 -1.47687
2384 91306 0.100204 -20.3099 -1.38849
2384 91311 0.511354 -20.5511 -1.51091
2384 91337 -0.325991 -20.545 -1.43828
2384 91449 -0.551894 -20.3577 -1.30164
2384 91453 -0.0864446 -20.9262 -1.47006
2384 91564 -1.0617 -20.296 -1.50847
2384 91643 -0.323627 -21.5595 -1.54055
2384 91702 -0.433767 -20.5925 -1.75539
2384 91710 -0.335416 -20.5781 -1.38282
2384 91717 0.310107 -20.7306 -1.74695
2384 91744 -0.388154 -21.0834 -1.33184
2384 91748 -0.121451 -20.1321 -1.45677
2384 91817 0.289422 -21.1102 -1.55307
2384 91869 -0.386844 -20.5938 -1.38858
2384 91985 0.0528325 -20.1003 -1.45403
2384 92014 -0.241686 -20.3996 -1.42627
2384 92024 -0.190417 -20.529 -1.45249
2384 92067 -0.245254 -20.8742 -1.46728
2384 92109 0.289292 -20.3307 -1.57723
2384 92114 0.269609 -20.5786 -1.37989
2384 92128 -0.41631 -20.7642 -1.59659
2384 92306 -0.435885 -20.3912 -1.45001
2384 92311 0.156866 -20.3136 -1.51136
2384 92343 -0.319879 -20.4098 -1.54376
2384 92370 -0.000817238 -20.2833 -1.41118
2384 92499 0.381597 -20.6414 -1.4819
2384 92598 -0.251067 -20.2462 -1.48236
2384 92604 0.096466 -20.8548 -1.49209
2384 92665 0.68833 -21.3653 -1.46448
2384 92691 0.0980694 -20.4624 -1.52648
2384 92693 -0.650512 -20.786 -1.45412
2384 92714 0.0886992 -20.4837 -1.48581
2384 92723 0.248676 -19.9437 -1.46707
2384 92770 0.4416 -19.9695 -1.65187
2384 92783 0.321764 -20.6287 -1.30629
2384 92827 -0.608581 -20.4678 -1.3911
2384 92841 -0.0834483 -20.3415 -1.44304
2384 92872 -0.285822 -20.4933 -1.66915
2384 92879 -0.0988212 -20.6326 -1.5376
2384 92926 -0.367874 -20.0699 -1.53837
2384 92946 -0.166011 -20.7288 -1.41886
2384 92956 0.358712 -19.9807 -1.61046
2384 93019 -0.225161 -19.9618 -1.49626
2384 93037 0.135847 -20.1737 -1.3941
2384 93101 -0.0534625 -20.401 -1.27344
2384 93112 0.0710784 -21.5267 -1.60256
2384 93140 -0.178397 -20.7122 -1.56433
2384 93209 0.0920056 -20.6493 -1.44177
2384 93211 -0.439651 -20.2024 -1.55161
2384 93226 -0.419758 -19.8081 -1.38091
2384 93256 0.00644905 -20.3628 -1.55654
2384 93278 -0.303929 -21.2284 -1.53123
2384 93323 0.161404 -20.7527 -1.3282
2384 93340 -0.215745 -20.6577 -1.46773
2384 93343 -0.216391 -20.7739 -1.44276
2384 93363 -0.670949 -20.3732 -1.71423
2384 93383 -0.110289 -20.7105 -1.63362
2384 93391 -0.0179237 -20.5524 -1.3112
2384 93426 -0.0625081 -20.2423 -1.61845
2384 93475 -0.401629 -20.339 -1.56179
2384 93497 -0.604075 -21.3658 -1.58628
2384 93547 -0.0784742 -20.6501 -1.34627
2384 93576 -0.289214 -20.1347 -1.43907
2384 93590 -0.638704 -20.3214 -1.53915
2384 93637 -0.0132166 -20.3708 -1.52812
2384 93652 -0.196332 -21.019 -1.47294
2384 93663 -0.999546 -20.9059 -1.52814
2384 93673 0.00467038 -20.3402 -1.6692
2384 93739 0.447074 -20.9378 -1.51587
2384 93744 -0.0951805 -20.6409 -1.63299
2384 93953 -0.0192867 -20.4431 -1.43585
2384 93972 0.324076 -20.0103 -1.612
2384 94009 -0.579487 -21.0511 -1.38686
2384 94025 -0.952591 -20.5353 -1.66345
2384 94050 0.179309 -20.6569 -1.37583
2384 94054 0.288973 -20.183 -1.46597
2384 94056 0.146398 -20.5612 -1.38113
2384 94088 -0.744576 -20.1319 -1.51101
2384 94145 -0.337766 -20.0105 -1.69185
2384 94159 -0.0649932 -20.5448 -1.51451
2384 94172 0.183085 -20.1569 -1.41388
2384 94204 0.578352 -20.719 -1.4636
2384 94207 -0.578431 -21.1001 -1.53518
2384 94210 -0.0877401 -20.8729 -1.37131
2384 94245 0.385668 -20.4033 -1.43689
2384 94257 -0.071015 -21.2695 -1.48911
2384 94485 -0.336678 -20.1929 -1.54301
2384 94539 -0.265022 -21.2996 -1.56315
2384 94574 -0.113896 -20.2663 -1.48805
2384 94629 -0.435304 -20.6641 -1.63883
2384 94676 -0.240323 -19.9886 -1.49602
2384 94684 -0.844598 -21.3263 -1.46147
2384 94689 -0.307213 -20.6885 -1.73071
2384 94690 -0.541544 -20.4917 -1.50146
2384 94699 -0.722654 -20.1103 -1.53874
2384 94716 -0.227531 -20.8699 -1.60948
2384 94732 -0.557991 -20.9766 -1.64929
2384 94752 -0.0947765 -20.5379 -1.44162
2384 94796 0.191102 -19.9934 -1.35322
2384 94891 -0.361468 -20.928 -1.47952
2384 94915 -0.0055017 -20.6856 -1.39083
2384 94992 -0.555385 -20.5651 -1.57744
2384 95023 -0.40823 -20.8075 -1.33298
2384 95047 -0.301788 -20.2823 -1.37751
2384 95091 -0.503568 -20.2319 -1.79014
2384 95103 -0.399593 -20.5803 -1.38885
2384 95113 0.0972758 -20.0469 -1.5438
2384 95133 -0.22153 -21.3806 -1.38042
2384 95244 -0.081721 -20.3526 -1.50537
2384 95354 -0.275956 -21.0433 -1.42919
2384 95363 0.340814 -20.8397 -1.50348
2384 95400 -0.575965 -20.7126 -1.32279
2384 95416 -0.302039 -20.873 -1.31608
2384 95423 -0.462178 -20.9892 -1.49202
2384 95451 0.314768 -20.1043 -1.54606
2384 95481 -0.129172 -20.9338 -1.36717
2384 95561 0.118595 -21.0562 -1.60735
2384 95627 0.91588 -21.4911 -1.43725
2384 95630 -0.339863 -20.8425 -1.47837
2384 95641 0.291627 -20.1883 -1.45023
2384 95657 -0.70043 -20.5311 -1.42681
2384 95760 -0.294615 -20.5932 -1.4527
2384 95768 0.167643 -20.436 -1.40002
2384 95776 0.21198 -21.0234 -1.62416
2384 95818 0.0622583 -21.5013 -1.63172
2384 95823 0.252937 -20.4055 -1.47756
2384 95855 -0.532644 -19.6318 -1.54463
2384 95859 -0.571533 -20.6485 -1.37705
2384 95879 -0.385569 -20.3054 -1.48217
2384 95921 -0.189271 -20.6712 -1.45438
2384 95932 -0.141505 -20.92 -1.59846
2384 95942 0.0377102 -20.5093 -1.57005
2384 96069 -0.546902 -20.3853 -1.70799
2384 96076 -0.365796 -20.9415 -1.55917
2384 96093 -0.486609 -20.7875 -1.14004
2384 96231 0.232475 -20.7316 -1.54783
2384 96257 -0.180021 -20.5869 -1.4769
2384 96275 -0.0901101 -20.9349 -1.42294
2384 96317 0.212238 -20.7902 -1.57226
2384 96338 0.240275 -21.9009 -1.43135
2384 96367 -0.385103 -20.7833 -1.74173
2384 96389 0.151555 -20.1058 -1.35589
2384 96427 -0.19969 -20.1278 -1.63984
2384 96446 -0.138315 -20.4567 -1.59554
2384 96454 -0.047205 -20.8177 -1.50291
2384 96456 0.323594 -20.6893 -1.56611
2384 96559 -0.221785 -20.7923 -1.41553
2384 96560 -0.233425 -20.6171 -1.48755
2384 96570 -0.552265 -20.7587 -1.59588
2384 96581 0.104976 -20.4382 -1.44622
2384 96593 0.0615642 -20.5586 -1.36103
2384 96650 -0.352415 -20.6431 -1.55403
